subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
337,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I tell my boss about my co-worker's laziness. They let others pick up the duties they didn't complete. They do sloppy work. They are rude to their coworkers. They steal other people's food.,1,2.03,11259,9836,1/19/21 14:17
351,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"friends and ends
sit and fit
table and able
alone and phone
asks and tasks
tell and yell
no and snow
left and heft
in and sin
are and far
at and sat
your and fur
you and shoe
comes and hums
could and should
",4,5.04,11508,2896,1/19/21 14:18
472,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I would tell the worst parts of my coworker's performance and I would list reasons why this occurred. Additionally, I would follow-up with how my coworker did well on certain aspects of the project. I would try to give a fair evaluation of my coworker's performance because I would want her to do the same for me. Also, it would reflect poorly on me as well.",1.91,2.96,13155,7367,1/19/21 14:18
452,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"scours, dowers, booking, looking, winner, ",1.03,3.03,5199,5949,1/19/21 14:18
562,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I would only do this if I am the one to always check on the baby. I can see myself being fine with it in this case. If not I'd be very guilty.,4,3.72,3300,2253,1/19/21 14:18
515,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I imagine that I sit down in the seat and the elderly woman looks disappointed. I sit in the seat and silently feel bad, but I feel like I can't get up at this point. She finds a spot and continues to stand the whole ride. ",1,1.04,7633,6418,1/19/21 14:18
569,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I would look around at my table and then look back at the person and tell them that this table looks pretty full. would you like to go sit back at the empty table with me? Otherwise i would get up and let them sit down and go sit at the empty table by myself.,3.98,3.98,13946,2199,1/19/21 14:18
431,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I imagine, after the test drive, and I am sitting down with the customer, telling them that there were no issues with the car. I imagine that I tell them that it has been inspected and mechanically checked by numerous technicians, and they couldn't find anything wrong with the car. I imagine the customer possibly pushing back with questions, and I keep answering them with the message that the car has no flaws and even that some might think that this is a brand new car. I imagine continuing to discuss the postivies and ",1,1,3735,3615,1/19/21 14:18
451,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"It is a sunny and nice day outside. Several other people around are walking. I imagine picking up the bill. I put it in my pocket. I think about telling the other person, but I don't. I feel happy to have the extra money, but I feel guilty about keeping it when it wasn't mine. I regret doing it in the end.",2.94,2.48,29532,3074,1/19/21 14:18
465,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"
This is a very ugly moment, I'm not sure I would do it in real life. I would feel the looks of angry people waiting in line to buy a ticket. Very awkward situation.The question is how that acquaintance of mine would behave at the moment when I approached him.",1.54,1.65,4484,2203,1/19/21 14:18
448,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,bar war tore lore score boor  law fat scat mat,6.34,5.96,48012,2752,1/19/21 14:18
307,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"divert, alert, squirt, byes, lies, talk, look, stalk, malk, fast, gas, mast, ",5.32,5.96,9762,11439,1/19/21 14:18
386,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,It was very bad but cannot tell the truth that I don't have interest in setting up the furniture,5.01,2.73,10809,3984,1/19/21 14:18
356,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"punt, grunt, stunt, runt, fine, dine, whine, mine, sign, tine, wine, vine, line, nine",2.97,3.99,8331,3807,1/19/21 14:18
538,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"scar, car, jar, cigars, far, are, dark, mark, spark, snark, stark, fork, dark, narc, shark, pork, park, ",1.95,1.42,30255,2889,1/19/21 14:18
299,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"It's a bright sunny day.  My daughter's birthday is next week and I need some cash.  An elderly couple is interested in a used Ford Fusion on the lot.  They ask if there are any flaws.  Even though the car was in an accident, I tell them that there aren't any flaws.  They should be find with the car.  But I need the money for the dress that my daughter wasnt for her birthday.  They are a sweet elderly couple....",1.02,1.01,17155,7962,1/19/21 14:18
517,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I would feel guilty on a few levels.  First I lied about having work to do.  I assume I didn't have any work to do but this statement makes me seem harder working than I am, like I have a more important job, and that I am trusted enough to get large projects at work.  None of this might be true.  I would also feel guilty that I am out having fun instead of being helpful to my roommate.  I could have likely done both the furniture set up and still went out or could have helped for a set amount of time.  My roommate likely knew I was lyi",1.08,1.1,4765,2813,1/19/21 14:18
