subject,version,condition,story,imagine,response,rating,stamp,id,rationalization
31,imagine_v1,0,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You decide to remake the soup with vegetable broth.",1,I tell the guest that the soup is made with vegetables broth. I immediately catch myself and tell the guest that I was attempting to make a lame joke. I tell them that the soup is actually made with chicken broth and offer to get something else for them if they are unable to eat the soup. The guest says she would be OK skipping the soup and just eat some wine and cheese. I am grateful to her for understanding and gladly offer the cheese.,2,11/4/15 14:01,511,NA
31,imagine_v1,0,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You stop and help them pull their suitcase.",0,,7,11/4/15 14:02,514,NA
31,imagine_v1,0,You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. You invite the person over to your table and offer them your seat.,0,,1,11/4/15 14:02,518,NA
31,imagine_v1,0,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You say yes, and help them for the rest of the night.",1,"I tell them I have to finish a project for work and go out. I then realize that I would rather go out to the bar with my roommate. I therefore walk back to the apartment, inform my roommate that since it is the weekend I would rather go out than be working. I then tell them that I would help them set up the furniture quickly and then we can both go out to the bar. My roommate happily lets me help with the furniture and within no time, everything is set up and ready. ",1,11/4/15 14:06,542,NA
32,imagine_v1,0,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You stay standing, and let the person take the seat.",0,,2,11/4/15 14:12,586,NA
32,imagine_v1,0,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You get up and check on the baby, letting your spouse sleep.",1,"I am awoken from a deep sleep to the sound of my child crying. I do a quick self-check and decide I am extremely exhausted. I start to make subtle snoring sounds and lay completely still to add to the effect. My wife asks if I can go check, but i continue the charade. She finally gets up to take care of our child her self and i feel like a jerk.",1,11/4/15 14:15,601,0
32,imagine_v1,0,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You run after the person to tell them they dropped it.",1,"I am walking down the street as a hint of green catches my eye. I stop and examine to see a 50 dollar bill laying on the ground. I look up and see a man ahead with a bill of an undetermined amount about to fall out of his back pocket. I assume its his and quickly stoop down, swipe the cash and continue on my path.",7,11/4/15 14:18,618,0
32,imagine_v1,0,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You say yes, and help them for the rest of the night.",0,,1,11/4/15 14:19,620,NA
32,imagine_v1,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You admit that the car has a flaw, and tell the customer about a different car dealership with a better car.",0,,1,11/4/15 14:19,622,NA
32,imagine_v1,0,"You are walking through a pretty park, drinking a soda. You finish your soda and want to throw out the can, but can't find a trash bin. You see someone else's soda can lying in the grass. You pick up the other soda can, and carry both back to your house.",0,,3,11/4/15 14:19,623,NA
32,imagine_v1,0,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the best parts of your co-worker's performance.,1,"Well sir, The project was very difficult because of Josh. He sat there and didn't know what to do, he kept asking me what to do next and I had to continue to lead him through the steps while trying to get my own work done. He was continually distracted from the task and did not seem to be the right guy for the job.  ",6,11/4/15 14:22,643,0
32,imagine_v1,0,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You decide to remake the soup with vegetable broth.",0,,1,11/4/15 14:22,645,NA
32,imagine_v1,0,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is near the back of the line, and you know they really want to see the movie, so you offer to give up your spot in line for them.",1,"As i make my way to the ticket counter for the New Star Wars movie I see a long line, the ticket lady announces they are almost out of tickets. I see a good friend of mine at the front so I make my way over to him. I hear a woman grumble quietly that she might as well leave now and I decide to have a change of heart. I say a quick hi to him and move to the back of the line deciding that if they sell out before i get one i can always see it at a more opportune time.",2,11/4/15 14:26,662,1
