subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
47,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,car tar par far gar jar are scar star bizarre crowbar guitar caviar ,2.28,3.99,4964,1827,1/30/19 15:05
15,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"My wife doesn't always check on the baby when she should and I suspect that she pretends to be asleep sometimes too.  It's a comfortable bed, I'm exhausted, and have to work tomorrow.  It doesn't even happen fully consciously...I just can't think of anything else to do since I'm so tired.  I just think about the meeting in the morning and try to shut my eyes.  They feel so good when I do.  I hope my wife won't find out and hate having to act like this...but I'm too tired to even consider it fully.",4.26,6.49,4243,4374,1/30/19 15:05
59,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I would feel bad about it. My reply was just something in the heat of the moment and I wasn't really thinking about how I would make this person feel. I would probably go up to this person and apologize afterwards.,3.45,2.28,4817,3451,1/30/19 15:05
55,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I imagine thinking about the problem that the car has and thinking about how it could effect the customer. I would be thinking about wanting to sell the car badly in order to make money but ultimately thinking that the flaw being discovered would make me look bad and I could lose customers. Even worse, I would be considering if the flaw could potentially harm the customer. ",1.01,1.05,5408,1406,1/30/19 15:05
12,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"to, boo, shoe, flew, stew, few, coo, moo, loo, spew, pew, poo, woo, knew, new, flue, blue, clue, ",1.97,3.99,11521,13358,1/30/19 15:05
74,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,But standing in your way is a nefarious mime,3.25,5.71,2562,1724,1/30/19 15:05
32,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I imagine my roommate and me in the living room while I lie to him telling him how it is so important that I make it to this project and be able to finish it on time. I can imagine myslef walking out of the apartment feeling baf about myself but still heading to the bar to drink and have fun,1.47,6,14726,23872,1/30/19 15:05
82,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I have an interview for a good job scheduled for tomorrow and have the last possible flight I can take to get there on time. I only have a few minutes to get to where I need to go and I see someone with a heavy suitcase. There's a lot of people around them so I assume someone else will help and look away from them.,6.32,4,5829,8887,1/30/19 15:05
79,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I would feel very guilty for doing that. I would feel like I did not deserve help from anyone if I could not offer help to someone who needed it. ,2.02,2,6432,2512,1/30/19 15:05
1,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"walkiing- stalking, caulking, talking
fifty-nifty
ground- round, mound
yards- lards, cards
bill- kill, thrill, hill, mill, jill, till, dill, nil, pill, still, fill, quill
pick- stick, lick, hick, mick, nick, prick, stick",1.05,1.98,5088,2226,1/30/19 15:05
111,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I thought that I really shouldn't be doing this. I'm not going to do this even if I don't get paid. Should I really be working here?,1.98,1.67,5644,1466,1/30/19 15:05
5,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,right sight fight hight lies frys dies last mast cast levey ,3.57,4,18056,1130,1/30/19 15:05
21,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I imagine seeing the person very far ahead so i know that they will not see me pick up the money, so i step on the moeny so no one else see's it. Then i pretend that i have to tie my shoe and i pick up the money and i continue to walk then put it in my wallet so no one else can see what i did. After i contine to walk like nothing else has happened.",6.35,4.79,2821,1973,1/30/19 15:05
2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I barely make the train. It's crowded when I get on. I look around to find a seat. I'm tired after a long day and the last thing I want to do is stand the whole way home. I see a seat and move toward it. I also see an elderly person looking for a seat. But, I'm only thinking about how tired I am and with a shrug of my shoulders sit down. I look down hoping they don't notice. I reassure myself they will find another seat.",2.06,3.04,10107,11431,1/30/19 15:05
57,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I got up the last 3 nights. It is totally his turn. If I just pretend to be asleep he will eventually take care of the baby. I don't have any patience and I need some sleep. I could just shake him and tell him to get up and deal with it, but it is easier just to lay here and be asleep. Is he really going to do the same thing? Really, you are going to ignore the baby? How can you pretend to be as",4.99,5,3975,5820,1/30/19 15:06
39,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"right
might
fiddle
few
knew
maybe
lying 
me 
bee
kite",4.93,2.52,6192,3028,1/30/19 15:06
