subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
127,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,So I'm having people over to my house and the last minute someone has a diet restriction. So I lied. I spent so much time cooking and just found out someone is a vegetarian. So I lied and said my chicken broth was made of veggies. What am I supposed to do? I'm absolutely tired and I don't want have to change my whole menu up. I know it's wrong but I feel like I should been told way before now. So I have my fingers crossed he doesn't g,2.05,1,8366,18353,1/19/21 14:29
280,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I follow the person in front of me seeing if they check their pockets. I'm trying to see if they seem like they realize they lost something. I keep following them hoping they don't act like they lost something so I can justify in my mind that it was okay to pocket the money for myself. Eventually I change direction and try to speed walk away.,4.25,4,3053,1504,1/19/21 14:29
265,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"are - far, car , bar , tar
catch -batch , thatch 
flight- blight , kite , bite, site, ",5.15,3.05,3507,3167,1/19/21 14:29
278,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I imagined being at a large international airport like LAX and walking fast to catch a plane and walking past an old man having a hard time pulling a giant overstuffed suitcase (it was black in my mind for some reason), and I just looked away and kept walking feeling bad about my actions for not offering to help him out. I felt ashamed of my se",1.09,1.96,6636,3619,1/19/21 14:29
271,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I would tell them that the broth was purely vegetable cuz I knew he/she was a egetarian. I would probably have some empty vegetable broth cans in the trash can visible for others to see. ,1.1,4,14476,1639,1/19/21 14:29
117,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"right
fight
light
kite
might
sight
plight
bright
delight
bite
excite
quite
plight
fright
incite
",2,4.99,18046,7344,1/19/21 14:29
183,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"bar, car, star, afar, tar, win, sin, twin, beats, greets, meets, cat, mat, that, bat, well, sell, ",5.95,6.01,4178,2918,1/19/21 14:29
51,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"flight, talk, match, ",4.75,4.35,6118,2909,1/19/21 14:29
99,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"you, blue, tattoo, kazoo, kalamazo, chew, rue, undue, true, glue, knew, grew, flew, drew, moo, due, flu, boo, bamboo, lieu, crew, stew, dew, pew,",1.04,1.98,8590,7783,1/19/21 14:29
211,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I will definitely feel bad inside but at the same time I have wasted a lot of time and energy to justify my actions, and a little chicken today won't hurt",4,5.08,91655,17799,1/19/21 14:29
56,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I want to earn money so I need to sell this car. The customer looks friendly and trusting. Even though I know it is wrong to tell him a lie, I need to earn money. The car looks new and good so if I say it has no flaws it should be believable. ",2.95,2.11,4086,2425,1/19/21 14:29
273,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I would feel very guilty. My face would flush and I would probably stutter. They person would be able to tell that I am lying. ,1.09,1.09,24473,1518,1/19/21 14:29
285,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I imagine I'm laying in bed.  I hear the baby crying but I'm so physically and mentally exhausted I lay there instead of jumping up. I feel resentment, why am I awake and my partner isn't.  Maybe I can jab them a little, wake them up so they hear the baby. I don't want to ignore the baby but I don't think I have it in me to get out of this bed and properly attend to the baby. I gently poke my partner, then less gently and with more urgency i pok",4.89,4,3791,1706,1/19/21 14:29
27,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"ground - found round sound bound downed mound 
street tweet feet sweet meet beet beat feat heat meat neat peat ",1.02,1.03,6076,2240,1/19/21 14:29
190,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"loss, moss, warts, carts, rig, hid, lid, kid, four, lore, sore, more, core, ",1.97,2.47,4016,5857,1/19/21 14:29
