subject,version,condition,story_id,story,test_story_id,imagine,response,responseRT,rating_will,rating_happy,rating_check,rating_justif,rating_detail,rating_cohere,ratingRT,justif1RT,stamp,id
326,baseline,2,11,"Youí¢ä‰åä‹¢re having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell the guest that the soup is made with vegetable broth.",NA,0,,NA,2,1,NA,NA,NA,NA,NA,NA,11/9/15 20:38,1333
326,baseline,2,6,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-workerí¢ä‰åä‹¢s performance on a project you did together. You tell your boss all the worst parts of your co-workerí¢ä‰åä‹¢s performance.,NA,1,My coworker did a really horrible job on our project together and he also treated me really poorly.  I am honest with the boss and tell her that I felt belittled and harassed and he didn't help either.  ,NA,4,1,NA,NA,NA,NA,NA,NA,11/9/15 20:40,1356
326,baseline,2,4,"Youí¢ä‰åä‹¢re about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",NA,1,"It is raining out and I am carrying lots of packages as I fall into the empty seat nearby.  As I look around, I see a young man scoot over to make room for the old woman.",NA,3,4,NA,NA,NA,NA,NA,NA,11/9/15 20:42,1366
326,baseline,2,12,"You are a student studying for an upcoming final exam. A peer is struggling to understand an important concept from the class, and asks you for help. You tell them you doní¢ä‰åä‹¢t have time to explain the concept to them, and go back to studying.",NA,1,"I tell her I didn't have time to explain right now but I write down my email address and tell her if she has a specific question, she can email me and I will write her back tonight.",NA,3,3,NA,NA,NA,NA,NA,NA,11/9/15 20:49,1412
326,baseline,2,7,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",NA,0,,NA,1,4,NA,NA,NA,NA,NA,NA,11/9/15 20:49,1413
326,baseline,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",NA,0,,NA,2,2,NA,NA,NA,NA,NA,NA,11/9/15 20:49,1414
326,baseline,2,10,"Youí¢ä‰åä‹¢re a teenager, and your parents give you five dollars to buy ice cream cones for you and your sibling. You use the money to buy one big ice cream cone, and eat it yourself.",NA,1,I asked my sister and she said she didn't want any.  So I bought an extra big one for myself.,NA,4,3,NA,NA,NA,NA,NA,NA,11/9/15 20:51,1437
326,baseline,2,2,"You are walking through a pretty park, drinking a soda. You finish your soda and want to throw out the can, but caní¢ä‰åä‹¢t find a trash bin. You see someone elseí¢ä‰åä‹¢s soda can lying in the grass. You put your soda can on the grass next to the other can.",NA,1,I'm late for an appointment so I quickly put the can down and run across the street to meet my employer.  On the way home I walk the same way and grab both cans to recycle them later.,NA,3,4,NA,NA,NA,NA,NA,NA,11/9/15 20:53,1452
326,baseline,2,9,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out.",NA,0,,NA,3,2,NA,NA,NA,NA,NA,NA,11/9/15 20:54,1458
326,baseline,2,1,"You are walking out of the grocery store. A volunteer from the local food bank asks you if you have any food to donate. You tell the volunteer that you caní¢ä‰åä‹¢t donate any food, and continue walking.",NA,0,,NA,6,4,NA,NA,NA,NA,NA,NA,11/9/15 20:54,1462
326,baseline,2,13,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",NA,1,It's the weekend and I haven't slept a night all week.  I know that husband can sleep in in the morning so I just roll over and expect him to take a turn.,NA,5,3,NA,NA,NA,NA,NA,NA,11/9/15 20:56,1474
326,baseline,2,8,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",NA,0,,NA,6,3,NA,NA,NA,NA,NA,NA,11/9/15 20:56,1480
333,baseline,0,1,"You are walking out of the grocery store. A volunteer from the local food bank asks you if you have any food to donate. You tell the volunteer that you caní¢ä‰åä‹¢t donate any food, and continue walking.",NA,1,"I imagined that I was shopping for Thanksgiving, and I had purchased a lot of extra canned food, but told the person I didn't have any. ",NA,3,4,NA,NA,NA,NA,NA,NA,11/9/15 21:04,1536
333,baseline,0,3,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",NA,1,"I pictures us sitting at a table, and people using the seats to hold purses and jackets. When someone came to sit, we could have moved our stuff, but we didn't.",NA,3,4,NA,NA,NA,NA,NA,NA,11/9/15 21:07,1555
333,baseline,0,9,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out.",NA,0,,NA,3,2,NA,NA,NA,NA,NA,NA,11/9/15 21:09,1569
333,baseline,0,5,"Youí¢ä‰åä‹¢re in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",NA,0,,NA,4,4,NA,NA,NA,NA,NA,NA,11/9/15 21:09,1571
333,baseline,0,7,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",NA,1,"The person is front of me was very old, but I took the money anyway.",NA,2,2,NA,NA,NA,NA,NA,NA,11/9/15 21:11,1587
333,baseline,0,11,"Youí¢ä‰åä‹¢re having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell the guest that the soup is made with vegetable broth.",NA,0,,NA,5,4,NA,NA,NA,NA,NA,NA,11/9/15 21:11,1589
333,baseline,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",NA,1,I imagined lying to someone while trying to sell a car. ,NA,5,3,NA,NA,NA,NA,NA,NA,11/9/15 21:14,1604
333,baseline,0,13,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",NA,1,My husband needed to be up early the next day. But I let him get up with the baby anyway.,NA,3,3,NA,NA,NA,NA,NA,NA,11/9/15 21:17,1619
333,baseline,0,8,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",NA,1,"the person was old and needed help, but I ignored them.",NA,2,2,NA,NA,NA,NA,NA,NA,11/9/15 21:18,1629
333,baseline,0,4,"Youí¢ä‰åä‹¢re about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",NA,0,,NA,4,4,NA,NA,NA,NA,NA,NA,11/9/15 21:19,1638
333,baseline,0,2,"You are walking through a pretty park, drinking a soda. You finish your soda and want to throw out the can, but caní¢ä‰åä‹¢t find a trash bin. You see someone elseí¢ä‰åä‹¢s soda can lying in the grass. You put your soda can on the grass next to the other can.",NA,0,,NA,4,4,NA,NA,NA,NA,NA,NA,11/9/15 21:20,1646
333,baseline,0,6,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-workerí¢ä‰åä‹¢s performance on a project you did together. You tell your boss all the worst parts of your co-workerí¢ä‰åä‹¢s performance.,NA,1,I lied about some things to make my co-worker look worse.,NA,3,4,NA,NA,NA,NA,NA,NA,11/9/15 21:24,1672
333,baseline,0,12,"You are a student studying for an upcoming final exam. A peer is struggling to understand an important concept from the class, and asks you for help. You tell them you doní¢ä‰åä‹¢t have time to explain the concept to them, and go back to studying.",NA,0,,NA,3,3,NA,NA,NA,NA,NA,NA,11/9/15 21:25,1674
333,baseline,0,10,"Youí¢ä‰åä‹¢re a teenager, and your parents give you five dollars to buy ice cream cones for you and your sibling. You use the money to buy one big ice cream cone, and eat it yourself.",NA,0,,NA,5,4,NA,NA,NA,NA,NA,NA,11/9/15 21:25,1677
336,baseline,0,3,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",NA,0,,NA,5,3,NA,NA,NA,NA,NA,NA,11/9/15 20:08,1124
336,baseline,0,8,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",NA,0,,NA,4,2,NA,NA,NA,NA,NA,NA,11/9/15 20:09,1128
336,baseline,0,2,"You are walking through a pretty park, drinking a soda. You finish your soda and want to throw out the can, but caní¢ä‰åä‹¢t find a trash bin. You see someone elseí¢ä‰åä‹¢s soda can lying in the grass. You put your soda can on the grass next to the other can.",NA,0,,NA,1,2,NA,NA,NA,NA,NA,NA,11/9/15 20:09,1132
336,baseline,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",NA,0,,NA,1,1,NA,NA,NA,NA,NA,NA,11/9/15 20:10,1135
336,baseline,0,10,"Youí¢ä‰åä‹¢re a teenager, and your parents give you five dollars to buy ice cream cones for you and your sibling. You use the money to buy one big ice cream cone, and eat it yourself.",NA,1,I imagined myself taking the money and keeping it hidden from my sibling. Then lying about where I got the money and refusing to share when it came time to buy ice cream.,NA,2,2,NA,NA,NA,NA,NA,NA,11/9/15 20:14,1161
