subject,condition,story_id,story,imagine,response,responseRT,rating_will,rating_happy,rating_check,rating_justif,rating_detail,rating_cohere,ratingRT,stamp
565,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I've been waiting to see the new Star Wars movie for years and might miss out on the opening day. It's not my fault either, there was a lot of traffic due to schools being let out. All the people in between me and my friend I spotted are students. Really, it's their fault that I'm so far behind in line. They probably don't even know the storyl",120000,2.22,3.8,1,2.7,5.55,6.02,20264,4/9/16 19:10
413,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I had already told my roommate that I cannot lift heavy things like furniture. I have arthritis and am a little annoyed that they asked even though I have told them this many times. I had also already told them how I really need to finish my project for work and was meeting friends at the bar afterward. This roommate has already been a bit mean and a jerk to me in the past.,120001,7,2.65,1,5.99,5.94,6.3,12302,4/9/16 19:10
313,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,,57252,4.31,3.83,0,0,0,0,7220,4/9/16 19:10
479,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"Its been a good three years at GENERAL TECH COMPANY and its time for the floor manager to finally retire after his 20 year reign, Toby and I are up for the job but he thinks he has it. Well that is until I let the manager know about his ""smoke"" breaks every 20 minutes to the bathroom.",120004,1,1.12,1,1.79,6.43,5.7,51718,4/9/16 19:10
308,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,,30489,1.02,2.04,0,0,0,0,5692,4/9/16 19:10
135,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,,29066,5.83,3.03,0,0,0,0,12558,4/9/16 19:10
112,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"Its a dog-eat-dog world out there and this is a competitive process. Plus, I'm not really saying anything that is untrue. I'm just telling my boss all the poor things my co-worker does that lessens his job performance. I expect that he is doing the same for me. Since I know I am not saying anything but the truth, I don't feel bad at all.",120003,1.08,1.09,1,1,5.34,5.38,15118,4/9/16 19:10
65,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I had a long day at work and all I want to do is just sit down and relax. I see an elderly man looking for a seat but to no success. I feel bad for him. I should stand up and offer him my seat. It is the right thing to do. I was being selfish and unkind at the moment. ,120000,5.85,2.04,1,4.01,5.96,5.97,14303,4/9/16 19:10
407,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,It's been a long week at work and I have had no time for myself. I wouldn't mind helping my roommate but right now I need to relax and have some fun. I'll suggest we do it another day. I think they will understand that I'm in need of a break.,119998,6.95,1.95,1,5.96,6.99,6.99,11513,4/9/16 19:10
265,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,Traffic was crazy and now I am rushing to catch my flight.I am running past everyone when I see a person struggling with a big suitcase.I have no time so I avert my eyes and walk past them.I feel really bad about not helping the person but I made my flight.,120000,5,3.98,1,5.08,4.92,6,8686,4/9/16 19:10
132,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,,16043,2.94,2.64,0,0,0,0,7066,4/9/16 19:10
573,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,,42050,6.47,4,0,0,0,0,12517,4/9/16 19:10
202,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I am sitting at my usual table with my friends at lunch. As usual, our table is full. Nearby at another table, there's a student sitting alone. I watch as they come over and ask to sit at our table, but I politely inform them that our table is full and there is nowhere for them to sit. I feel a little bad, but I wasn't going to kick someone else out of their seat so that the other person could sit down.",120004,7,4.02,1,4,7,7,5883,4/9/16 19:10
343,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,,39939,4.98,1.98,0,0,0,0,15409,4/9/16 19:10
5,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I'm on a trip to a big city and really excited.  I see a $50 bill on the sidewalk and think that maybe the person ahead of me dropped it.  Instead of rushing ahead to ask, I slip the bill into my pocket because I could really use the extra cash at dinner tonight. My trip is special and I want to experience everything I can.  This person is probably rich anyway.  ",120001,3.04,3.02,1,3.66,7,7,9076,4/9/16 19:10
395,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,,33929,4.97,3,0,0,0,0,4698,4/9/16 19:10
15,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I was on a train, and saw that an elderly lady needed a seat. I did not feel like standing, so I took the seat myself, and left her still searching for one.",120725,2.98,2,1,2.09,5.05,5.95,15235,4/9/16 19:10
207,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,,76562,1,3.21,0,0,0,0,7834,4/9/16 19:10
262,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I had a long and difficult day at work. I finally get to sleep and I was suddenly woken by the baby crying. I was really tired and upset. I simply pretended as if I was still asleep. The baby kept crying until my spouse got up to pick her up.,120004,4.91,3.08,1,4,5.54,5.27,12068,4/9/16 19:10
580,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,,1319,4.63,3.82,0,0,0,0,4682,4/9/16 19:10
