subject,version,condition,story_id,story,test_story_id,imagine,response,responseRT,rating_will,rating_happy,rating_justif1,rating_justif2,rating_detail,rating_cohere,ratingRT,justif1RT,stamp,id
A3C8NUIBNZYMT2,experiment3_replication_real,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,0,I took off my left mitt and began to sit on the right side of the train as I began to gain some feeling in my freezing hand. I saw the old woman search for a seat as I started to lurch towards the back of the seat rest so she didn't get any seconds thoughts about taking what I already had.,119997,3.75,3.21,-1,4.2,-1,-1,5937,3916,2021-12-21 14:23:28,13177
A3CMWYLWMENHLZ,experiment3_replication_real,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,1,I was walking to my next flight and didn't have time to help out. I was worried about getting there on time. I felt it was justified to not help out in order to get to my next flight.,120015,6.96,6.09,-1,6,5.18,6.73,10846,3717,2021-12-21 14:23:34,13178
A3A8P4UR9A0DWQ,experiment3_replication_real,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,If the co-worker did a bad job I would tell all of the worst parts to make sure that they would not get the promotion. I would want to be honest about those parts of the performance.,120995,4.97,3.05,-1,6.06,7,7,7924,2400,2021-12-21 14:23:41,13179
AQJWO4YPR3LUQ,experiment3_replication_real,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,0,"blue, too, hue, flew, blew, feet, meet, neat, meat, fill, dill, mill, found, mound, mink, fat, hat, guard, fit, bit, mitt, sad, glad, mad, had, lad, ",120001,4,1.25,-1,1.99,-1,-1,74132,4325,2021-12-21 14:24:12,13180
A1143GKN5T807X,experiment3_replication_real,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,0,"flaws, straws, 
paid, maid, laid, raid
car, bar, mar, tar, far
sold, mold, hold, told, fold, bold, gold
tell, fell, sell, well, shell
asks, masks, tasks, 
know, throw, bow, sow, tow, low
feel, peel, reel, real, seal, meal, ",120003,1.25,1.06,-1,1.09,-1,-1,9483,7376,2021-12-21 14:24:23,13181
A1CUDX7TTS2W61,experiment3_replication_real,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,1,I notice that my room mate is trying to set up their furniture in their bed room. They are being loud and making tons of noise its annoying me. They ask me for help but I really just don't feel like it. I need time to decompress and just have fun. Regardless though my room mate is a jerk and is generally never offering to help me and there have been times where I have asked for help with tiny things and they are always too busy or to tired. So i said no and left the apartment to go to the bar. I had a great night at the bar meeting up with old friends and new friends. ,120004,5.03,3.94,-1,5.97,6.12,6.13,4922,2687,2021-12-21 14:24:48,13182
A26DHMK9VDG2V2,experiment3_replication_real,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,1,I spent three days planning the perfect soup for a dinner party.  I spent hours in the kitchen on the day working on my soup.  An hour before the party I suddenly remember that my one guest is vegetarian.  I have no time or ingredients to fix another soup.  I decide to lie and say the chicken broth is actually vegetable broth.  I feel terrible and like a coward.  I open the door and invite my guests in. ,120002,1,1,-1,1,7,7,7326,3725,2021-12-21 14:25:10,13183
A146MSML39KY98,experiment3_replication_real,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,0,get tomb Yelp car yell had cad task ,120002,3,1.99,-1,2,-1,-1,11402,8163,2021-12-21 14:25:12,13184
A33B85TN97HQ33,experiment3_replication_real,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,1,I saw myself watching the customer. I could tell that they had a great deal of money and were only trying to trick me out of a commission. The serious flaw on the car can be fixed and is not safety related so I had no problem hiding it from them.,120017,4.94,5,-1,5.01,2.98,4,6714,4377,2021-12-21 14:25:31,13185
AU849EHZNGV2Z,experiment3_replication_real,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,1,I imagined I needed to sell the car on that day to keep my job. I also imagined that the customer who is buying the car is wealthy and can afford to deal with the flaw it has. I imagined that in order to keep my job this was a justifiable action.,120001,4.72,3.23,-1,5.56,5.16,5.59,31886,1420,2021-12-21 14:25:35,13186
A1PBFDQR599N3K,experiment3_replication_real,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,0,"and, sand, canned, hand, land,fanned, manned
walk, talk, caulk,balk
",120007,5.07,3.01,-1,4.87,-1,-1,10230,6053,2021-12-21 14:25:37,13187
A1KWIJXTC47YWE,experiment3_replication_real,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,1,I am putting the money in my wallet so I do not drop and lose it. The man is walking fast and it may take time to reach him. I was concerned if I held the money I would lose it. I am going to give him the money when I catch up to him,119999,1,2.86,-1,1,3.98,3.97,17924,21586,2021-12-21 14:25:42,13188
AI5RMOS8R652G,experiment3_replication_real,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,1,"There was no way I could stand the whole time because my leg is broken and I am on crutches. I see this elderly person jogging around the neighborhood and know that they are not feeble. Due to my current situation I really don't have much of a choice but to find a seat. I'm sure the elder would understand due to my current predicament. Also, someone without a broken leg could give up their ",120002,4.62,3.77,-1,4.78,5.63,6.33,13638,6179,2021-12-21 14:25:48,13189
A3C8NUIBNZYMT2,experiment3_replication_real,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,1,"I was walking down the street while scanning every corner of the sidewalk since I had no one to talk to. This person in front of me seemed busy and in their own world, lost in conversation on their phone. As they turned the corner and take something out of their pocket I saw something fall out. I didn't alert them right away, I had to see what it was first. As I picked it up it was a $50 bill, and I thought to myself I could use this more than they can. I felt bad about it but it seemed like they didn;t really need it that badly.",120000,3.09,2.13,-1,2.26,6.2,6.81,10375,3407,2021-12-21 14:26:28,13190
A3CMWYLWMENHLZ,experiment3_replication_real,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,1,"The person who dropped the money didn't even notice, and I feel nobody noticed me pick it up. Everything is fine here. I just made a profit! Finders keepers, and I went undetected the whole time. No harm, no foul.",120016,6.25,6.94,-1,5.47,6.66,6.79,4364,2098,2021-12-21 14:26:36,13191
A3A8P4UR9A0DWQ,experiment3_replication_real,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,0,"I was worn out and just wasn't ready.
He hasn't helped much so I felt he could maybe.",120001,6.04,2.95,-1,6,-1,-1,12539,3309,2021-12-21 14:26:49,13192
AQJWO4YPR3LUQ,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,A movie has recently come out in my local theater that I have been waiting to see for quite awhile. I know I should have arrived earlier but time got away from me and I arrived after quite a line was forming. I notice when I am parking that there is someone I know right at the front of the line. I walk up to them like I plan on joining them for the movie and get in line with them to be able to get in and get a ticket. I do sit with them when we get in the movie since we came in together.,120012,5.03,2.96,-1,3.08,6.93,6.92,5928,3004,2021-12-21 14:27:22,13193
AJQ71YIGY01HZ,experiment3_replication_real,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,1,I haven't had a day off in forever. I want to do something for myself for a change and not for someone else. I want to go out and have fun and blow off steam. I feel bad for not helping my friend but I help everyone all the time and I need some me time. I hope they don't find out or I'll be embarassed.,120001,6.7,1.92,-1,6.13,6.46,6.03,8411,45232,2021-12-21 14:27:29,13194
