subject,condition,story_id,story,imagine,response,rating_will,rating_happy,rating_check,rating_justif,rating_detail,rating_cohere,ratingRT,justifRT,stamp
375,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"brine
but
has
bass
lass",4.88,4.77,1,4.38,5.12,4.8,43074,1705,5/23/16 19:15
405,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I imagine just verbally destroying this guy. Just trashing him in a real smooth and subtle way. Just really letting loose and hoping this guy is left behind, he can eat my dust, I'm getting promoted and I'll never see him again.",3.03,1.99,1,1.95,6.23,6.45,13218,9638,5/23/16 19:15
460,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"guest rhymes with best and test. dinner rhymes with sinner and winner. broth rhymes with moth. soup rhymes with goop, loop, and droop.",1,1,1,1,0,0,3112,4232,5/23/16 19:15
431,1,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I had to meet a quota by the end of the week or I would risk getting demoted. I needed a promotion in order to support my bills, so I knew I had to sell a certain number of cars, no matter how I did it. A customer came in one day looking for an used car. The customer seemed well-off and capable of handling any issues with the car. I knew the car I was selling him had a serious flaw, however, I sold it to him regardless as I had to meet my quota. ",5.35,3.01,1,4.7,5.08,5.1,9209,2578,5/23/16 19:16
106,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"The vegetarian guest was the husband of my sister, who I do not like. They just started being a vegetarian not long ago and have been pushing thier ideas of vegetarianism on everybody else. Throughout the meal, they breafly talk about how much energy they have since transitioning to a vegetarian. ",5.16,5.09,1,5.87,5.82,6.78,5428,3790,5/23/16 19:16
82,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"The big promotion has come down to 2 people.I don't know Bill too well, but Tammy  worked with me before. i get called in to talk to the boss about Tammy. We had to do a project together, and while we got stuff done, it was troublesome. The boss wants my honest opinion about her. She is one of the best workers here, and we all know that, so I tell them everything she did wrong whenever we worked together. I realize I am only painting her in a bad light, but we all know she is one of the best. Her flaws need to be shown as well. ",4.86,3.76,1,4.13,5.63,6.21,13027,14395,5/23/16 19:16
199,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I'm having some guests over to eat some dinner. I put a lot of effort into making the food tasty and savory. Once I finish, one of the guests asked me ""this is vegan right?"" and I hesitantly tell them that it is, and made with vegetable broth. I feel bad but I also feel like what they don't know can't really hurt them. ",3.32,2.95,1,3.78,4.98,4.95,3137,9645,5/23/16 19:16
113,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"Eyes rhymes with prize, size, fries, despise, ties, lies, rise, surprise, and guys. See rhymes with pea, pee, free, fee, tee, bee, and wee. Flight rhymes with white, fight, light, tight, height, spite, night, and twilight.",5.66,4,1,5.95,0,0,22547,6661,5/23/16 19:17
323,1,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I saw the seat as it became free. I got my heart set on it. I went to sit immediately. Out of the corner of my eye I notice the old person looking at the seat. I pretend not to see them. I sit. A second later the elderly person arrives at the seat. I stall before offering it to see if someone else is nicer than I am.,1,1.2,1,1.05,6.36,6.29,4763,6373,5/23/16 19:17
322,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I was boarding a train that was extremely packed, and I looked everywhere before I found an empty seat.  I finally found a seat, and noticed that an elderly person was about to get it as well.  I was extremely tired, so I rushed over and took the seat.  I felt extremely bad about it, because I knew inside that the elderly person should be sitting and was not physically capable of standing for very long.  ",1,1,1,1,7,7,6641,2318,5/23/16 19:17
94,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,eyes lies demise tries size pies dies highs cries sighs dries skies thighs wise ,4.01,2.99,1,4.01,0,0,5200,3891,5/23/16 19:17
434,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I imagine that my co-worker was slacking off at the beginning. I did everything I could and they didn't put any work in. Then after I did that and towards the end of the project, they want to put in their work. It made me mad because I put in the foundation of the work by myself and they put in the easy work. It makes me mad enough to tell the boss about the worst parts of their performance. Afterwards, I realize that getting even isn't a good thing and it makes me feel worse. ",1.98,1,1,1,7,7,7077,6569,5/23/16 19:17
526,1,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I hate to see that person struggling with that suitcase, but I cannot stop to help. If I miss this flight I am out of luck. I can see the last of the people boarding the plane from here, I have to book it. I do feel bad about not helping that person, but hopefully someone with more time on their hands will assist.",6.98,3.01,1,5.96,5.58,5.64,4847,3493,5/23/16 19:17
312,1,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"pest
rest
nest
jest
behest
crest

sloth
moth
broth
cloth

booking
looking

",2.95,2.47,1,3.08,0,0,2898,9973,5/23/16 19:17
53,1,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"broth rhymes with cloth, moth
one rhymes with won, gun, bun, son, hun, ton, fun, sun
tell rhymes with bell, hell,smell, well, fell, 
dinner rhymes with winner
cooking rhymes with looking, booking
soup rhymes with poop, loop, goop",5.9,3.7,1,2.98,0,0,4491,5426,5/23/16 19:17
424,1,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I'm tired so I decide to not open my eyes. Once I see the other person get up I just lay over a go back to sleep,5.93,3.54,1,2.04,6.99,6.87,22426,4087,5/23/16 19:17
10,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"boo, cue, sue, loo, moo, do, jew, new, bell, yell, sell, well, hell, gel, bar, jar, low, bow, cocoa, doe, laws, ",2.04,1.09,1,1,0,0,31949,2154,5/23/16 19:18
166,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"car - bar tar marr far par star jar 
you = boo two new dew pew ewe mew few 
sold = bold 
",1,1,1,1,0,0,6596,14477,5/23/16 19:18
